,Urban,Pop2010,OHU2010,PCTGQTRS,PovertyRate,MedianFamilyIncome,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LandAreaSqMeters,WaterAreaSqMeters,EnvironmentalConditionsSubScore,PopCharacteristicsSubScore,MiEJScreenOverallScore,TotalPopulation,AreaSqMiles,PopulationDensity,UnemploymentRate,MedianHouseholdIncome,ParticulateMatter25,Ozone,NATADieselParticulateMatter,NATAAirToxicsCancerRisks,NATARespiratoryHazardIndex,TrafficDensity,ExposureCategory,ProximityHazWasteFacilities,ImparedWaterBody,ProximitySolidWasteFacilities,ProximityCleanupSites,ProximityRiskMgmtPlanSites,WastewaterDischargeIndicator,LeadPaintIndicator,EnvironmentalEffectsCategory,LowBirthWeightInfants,BloodLeadLevel,LifeExpectancyYears,LifeExpectancyNegPercentile,Asthma,CardiovascularDisease,SensitivePopulationsCategory,EducationalAttainment,LinguisticIsolation,LowIncomePopulation,Unemployed,HousingBurden,MinorityPopulation,PopulationUnder5,PopulationOver64,SocioeconomicFactorsCategory,ShapeSTArea,cluster
318,0.0,0.23329148511926742,0.2890274314214464,0.0123,0.077,0.34006997923249105,1.0,0.1795,0.5342751273737841,0.30551659654043944,0.9604,0.009746588693957114,0.0233451536643026,0.0,0.011519078473722102,0.050171639820438346,0.057731634418750975,0.0248,0.0824475725366274,0.0941951566951567,0.15751944684528954,0.22868217054263565,0.23903284240371742,0.005983246908655764,0.012581781580271767,0.0,0.007380073800738007,0.02819548872180451,0.03200883002207505,0.028684470820969338,0.055234954657873044,0.039615785662738795,0.0006151208770650455,0.171,0.21364092276830493,0.15446339017051153,0.19025462065400028,0.039615785664616515,0.0016539360365416416,0.08736059479553904,0.3755335857928868,0.29,0.64,0.17,0.17,0.18,0.19019019019019018,0.203,0.261,0.493,0.0,0.091,0.11033099297893681,0.614,0.3096192384769539,0.12812812812812813,0.0960960960960961,0.0,0.5763888888888888,0.389,0.56,0.46,0.2502502502502503,0.146,0.623,0.1971971971971972,0.06,0.48948948948948945,0.23541247484909456,0.21100000000000002,0.756,0.197,0.03872885500265879,1
319,0.0,0.25374787681855104,0.30972568578553616,0.0,0.031000000000000003,0.3397144265500885,0.9906999999999999,0.10130000000000002,0.5905511811023622,0.2613370733987845,0.9484,0.013645224171539962,0.005023640661938535,0.00170261066969353,0.026277897768178543,0.051756007393715345,0.039169419537517694,0.0209,0.0538638322321172,0.06641737891737892,0.19101123595505617,0.21428571428571427,0.2591950854532567,0.009174311926605503,0.003019627579265224,0.017241379310344827,0.01845018450184502,0.03195488721804511,0.023730684326710817,0.033630069238377844,0.043693322341302555,0.048733176615658284,0.000608982194722564,0.22399999999999998,0.12437311935807421,0.160481444332999,0.23019258110378701,0.048733176609241834,0.0016271010489965756,0.0055762081784386614,0.35479721330905095,0.26,0.66,0.19,0.16,0.18,0.1981981981981982,0.204,0.46399999999999997,0.342,0.878,0.225,0.09628886659979939,0.588,0.40881763527054105,0.4224224224224224,0.2972972972972973,0.0,0.5972222222222223,0.324,0.601,0.312,0.25925925925925924,0.259,0.0,0.06506506506506507,0.28,0.14714714714714713,0.17203219315895374,0.551,0.414,0.048,0.04757997977147121,1
320,1.0,0.21874307658223174,0.2827930174563591,0.0017000000000000001,0.11900000000000001,0.20911346170940034,1.0,0.3873,0.6424270495599814,0.23819541841982234,0.9619,0.006566122909613214,0.010933806146572102,0.0,0.006119510439164867,0.06944811196197519,0.07535000786534528,0.0383,0.21947716173513357,0.19622507122507124,0.17761452031114952,0.1672203765227021,0.2244624714499488,0.003789389708815317,0.005535983895319577,0.0,0.0036900369003690036,0.03665413533834586,0.039183222958057394,0.04945598417408506,0.14591920857378401,0.0065934169399675426,0.00030040474696345283,0.233,0.6278836509528586,0.4272818455366098,0.18870363189866876,0.006593416940488663,0.009798403412761586,0.055762081784386616,0.18826544869385906,0.28,0.64,0.23,0.2,0.2,0.2022022022022022,0.218,0.34,0.0,0.583,0.498,0.10631895687061184,0.738,0.6482965931863728,0.3953953953953954,0.6876876876876877,0.5967142857142858,0.510416666666667,0.608,0.6829999999999999,0.524,0.7587587587587588,0.49200000000000005,0.0,0.6116116116116116,0.518,0.5415415415415415,0.1710261569416499,0.371,0.40700000000000003,0.309,0.006529303383787375,5
321,1.0,0.22959899564286243,0.3192019950124688,0.0,0.21100000000000002,0.21212353839564935,0.6298,0.2611,0.3772579898100972,0.22019635343618513,0.6013000000000001,0.002564891761567662,0.008569739952718675,0.00170261066969353,0.014398848092152628,0.04990757855822551,0.035708667610508095,0.0625,0.20913530594656707,0.2672720797720798,0.17934312878133105,0.22535991140642303,0.23092068992675435,0.003988831272437175,0.009058882737795673,0.017241379310344827,0.012546125461254613,0.05733082706766917,0.033388520971302425,0.11078140454995054,0.247320692497939,0.0035878727049017283,0.00026461408012378633,0.278,0.6950852557673018,0.5045135406218656,0.21532893886519325,0.003587872704904406,0.02042618545495143,0.061338289962825275,0.1629857678335694,0.27,0.65,0.25,0.21,0.21,0.2802802802802803,0.23600000000000002,0.46399999999999997,0.0,0.6920000000000001,0.672,0.17753259779338013,0.755,0.5981963927855711,0.5295295295295296,0.29229229229229226,0.5882857142857143,0.4826388888888893,0.679,0.756,0.624,0.6796796796796797,0.7690000000000001,0.0,0.6056056056056056,0.792,0.5995995995995996,0.14688128772635814,0.8890000000000001,0.616,0.664,0.0035956381932763576,5
322,0.0,0.29347906358466874,0.43740648379052366,0.0,0.122,0.32053882392869554,1.0,0.31829999999999997,0.5057897174617878,0.3064516129032258,0.7014,0.2092951677439212,0.0534869976359338,0.0,0.01727861771058315,0.18933192500660156,0.14959886739027842,0.0424,0.23455903476012635,0.18019943019943022,0.18755401901469318,0.28848283499446287,0.2195794282113885,0.16174710809732748,0.03623553095118269,0.0,0.014022140221402213,0.13392857142857142,0.10430463576158941,0.06033630069238378,0.20857378400659524,0.020106314217541534,0.0011393445705421663,0.433,0.4934804413239719,0.5175526579739217,0.2270259790616518,0.020106314207686445,0.0038841546238347993,0.055762081784386616,0.2180884379306025,0.35000000000000003,0.62,0.38,0.4,0.4,0.4984984984984985,0.36600000000000005,0.506,0.493,0.72,0.519,0.6760280842527583,0.7000000000000001,0.12725450901803606,0.6436436436436437,0.5425425425425425,0.0,0.5208333333333335,0.5810000000000001,0.703,0.28,0.44744744744744747,0.29,0.455,0.5545545545545545,0.59,0.5775775775775776,0.7505030181086518,0.042,0.66,0.539,0.020004896054960048,1
323,0.0,0.3399305811978436,0.45860349127182043,0.0304,0.045,0.3543567324708487,0.7666,0.10490000000000001,0.3242241778601204,0.34642356241234223,0.7206,0.016928285626346566,0.03339243498817966,0.0011350737797956867,0.01007919366450684,0.03960918933192501,0.03020292590844738,0.030299999999999997,0.05027291008330939,0.10968660968660969,0.18841832324978394,0.48062015503875966,0.33929274631802786,0.017949740725967292,0.029693004529441368,0.017241379310344827,0.016974169741697416,0.05780075187969924,0.037251655629139076,0.0722057368941642,0.06595218466611706,0.027689528869361466,0.0006883345532845332,0.35600000000000004,0.06519558676028084,0.19257773319959878,0.28680367067338763,0.02768952887091685,0.0035653291089981064,0.09851301115241635,0.3372214031740526,0.35000000000000003,0.64,0.3,0.32,0.35000000000000003,0.4164164164164164,0.32299999999999995,0.315,0.493,0.585,0.42,0.563691073219659,0.748,0.23346693386773548,0.5285285285285285,0.16716716716716715,0.0,0.6562500000000004,0.174,0.538,0.098,0.1011011011011011,0.174,0.0,0.11711711711711711,0.324,0.20120120120120122,0.31589537223340036,0.051,0.922,0.08,0.02717848046833627,1
324,0.0,0.16409423233143786,0.2453865336658354,0.0,0.187,0.21056799541013813,1.0,0.40240000000000004,0.47290412227883283,0.5088826554464703,0.8961,0.006873909921001334,0.0,0.0,0.20410367170626348,0.10694481119619753,0.01840490797546012,0.028900000000000002,0.1327204826199368,0.15562678062678065,0.09809853068280035,0.26799557032115173,0.15688745372922738,0.002991623454327882,0.0,0.0,0.0929889298892989,0.042293233082706765,0.00717439293598234,0.028684470820969338,0.07502061005770816,0.13288160601854654,0.08469022854922369,0.024,0.3550651955867603,0.04012036108324975,0.14036448235750293,0.13288160602161492,0.0003640868272011848,0.27137546468401486,0.15432794688713516,0.02,0.07,0.01,0.01,0.01,0.007007007007007006,0.011000000000000001,0.0,0.7290000000000001,0.503,0.657,0.02507522567703109,0.0,0.36172344689378755,0.2222222222222222,0.13313313313313313,0.0,0.5277777777777781,0.5529999999999999,0.389,0.10300000000000001,0.15915915915915915,0.672,0.0,0.6756756756756757,0.779,0.7067067067067067,0.46076458752515087,0.11900000000000001,0.9309999999999999,0.643,0.13592761437996778,4
325,0.0,0.39657336976589613,0.5197007481296758,0.0074,0.106,0.22671331948832738,0.9725,0.359,0.5766558591940713,0.2737260402057036,0.891,0.0028726787729557814,0.01329787234042553,0.0,0.16270698344132467,0.07684182730393453,0.016674532011955324,0.0234,0.16633151393277792,0.37143874643874647,0.2955920484010372,0.36101882613510516,0.3874143498464204,0.002991623454327882,0.012581781580271767,0.0,0.1859778597785978,0.07518796992481203,0.016004415011037526,0.054401582591493566,0.22093981863149217,0.1767689491070042,0.004149361017498173,0.009000000000000001,0.42226680040120357,0.028084252758274825,0.3696523200206799,0.17676894908338986,0.0007208387633892296,0.154275092936803,0.19967430790429663,0.02,0.04,0.01,0.01,0.01,0.03303303303303303,0.009000000000000001,0.0,0.342,0.438,0.5760000000000001,0.15446339017051153,0.0,0.28557114228456915,0.1091091091091091,0.3823823823823824,0.0,0.5486111111111112,0.48100000000000004,0.405,0.16899999999999998,0.3663663663663664,0.634,0.0,0.5815815815815816,0.518,0.5985985985985985,0.4305835010060362,0.679,0.303,0.48600000000000004,0.17327057322920042,4
326,0.0,0.3055904290672771,0.45411471321695757,0.0002,0.076,0.31379140370582864,0.9806,0.21660000000000001,0.43469198703103284,0.4878447872837775,0.9184000000000001,0.002564891761567662,0.0065011820330969266,0.0,0.12455003599712022,0.06047002904673885,0.019348749410099102,0.0151,0.04424016087331226,0.16684472934472935,0.16853932584269662,0.5022148394241417,0.3054264786957549,0.0021938571998404467,0.004529441368897836,0.0,0.1070110701107011,0.045112781954887216,0.014072847682119206,0.030662710187932738,0.05276174773289365,0.15557196653920477,0.03623524271691918,0.024,0.0872617853560682,0.0070210631895687055,0.2769161173581492,0.15557196661181674,0.0006135526875266906,0.06877323420074351,0.2882567764191214,0.02,0.07,0.01,0.0,0.0,0.02302302302302302,0.009000000000000001,0.0,0.848,0.445,0.461,0.2848545636910732,0.0,0.1943887775551102,0.21021021021021022,0.14214214214214213,0.0,0.6944444444444446,0.1,0.228,0.079,0.03403403403403403,0.146,0.436,0.23823823823823825,0.485,0.5235235235235235,0.19114688128772636,0.071,0.978,0.295,0.1512167503128784,4
327,0.0,0.20434236762425226,0.3034912718204489,0.0426,0.051,0.2868461668996614,0.7139,0.129,0.34089856415006947,0.4111734455352969,0.6905,0.003385657125269314,0.0038416075650118202,0.0,0.051115910727141826,0.01241087932400317,0.010854176498348276,0.0267,0.04711289859235851,0.09045584045584046,0.12078651685393259,0.36766334440753046,0.20729306135307554,0.0023932987634623054,0.006039255158530448,0.017241379310344827,0.055350553505535055,0.016917293233082706,0.006622516556291391,0.05539070227497527,0.051112943116240726,0.015730496938137162,0.021983484644324196,0.055999999999999994,0.12437311935807421,0.02708124373119358,0.17907457670931887,0.015730496932180975,0.0039134849111816085,0.08736059479553904,0.26777575424700567,0.03,0.04,0.04,0.01,0.01,0.06606606606606606,0.019,0.0,0.7290000000000001,0.742,0.42,0.37011033099297896,0.0,0.49398797595190375,0.35435435435435436,0.41341341341341337,0.0,0.5486111111111112,0.48100000000000004,0.076,0.099,0.12812812812812813,0.11800000000000001,0.0,0.23423423423423423,0.45299999999999996,0.5285285285285285,0.24647887323943662,0.096,0.961,0.17600000000000002,0.016070323629770983,4
328,0.0,0.34746325972970976,0.4531172069825436,0.0008,0.12,0.24925859184976282,0.9834,0.3273,0.5521074571560908,0.31323048153342686,0.9313,0.0043090181594336715,0.0073877068557919616,0.00340522133938706,0.08171346292296616,0.05809347768682335,0.019191442504325938,0.0471,0.17078425739729963,0.2672720797720798,0.24438202247191013,0.3549280177187154,0.351027801842955,0.003988831272437175,0.006039255158530448,0.05172413793103448,0.08118081180811808,0.04887218045112782,0.016004415011037526,0.0840751730959446,0.18961253091508656,0.08472349382958846,0.017138565011604247,0.022000000000000002,0.18054162487462386,0.017051153460381142,0.2958511050794882,0.08472349382757521,0.0012033578543093454,0.07992565055762081,0.2132126923558716,0.03,0.03,0.03,0.02,0.01,0.11011011011011011,0.024,0.0,0.318,0.48700000000000004,0.546,0.23570712136409228,0.0,0.35571142284569135,0.14014014014014012,0.3253253253253253,0.0,0.6458333333333335,0.197,0.348,0.105,0.1011011011011011,0.634,0.0,0.5655655655655656,0.153,0.5345345345345345,0.2887323943661972,0.562,0.583,0.368,0.08233492069887288,4
329,1.0,0.42995347463259725,0.5384039900249377,0.0003,0.053,0.3348700212523535,0.9248000000000001,0.17739999999999997,0.5731820287169986,0.27816736792893876,0.8761,0.0028726787729557814,0.030141843971631204,0.0011350737797956867,0.061195104391648665,0.049115394771587016,0.013213780084945727,0.0315,0.0756966388968687,0.19355413105413105,0.3359982713915298,0.42248062015503873,0.4337245018508309,0.003589948145193458,0.033719174635128336,0.017241379310344827,0.08634686346863468,0.0531015037593985,0.0173841059602649,0.07319485657764589,0.0989282769991756,0.06473789303767523,0.009232992127999409,0.087,0.19859578736208627,0.06619859578736209,0.36667959157296115,0.0647378930329645,0.0019515487953832363,0.06505576208178439,0.33641680879561375,0.03,0.04,0.04,0.02,0.02,0.12712712712712712,0.036000000000000004,0.46399999999999997,0.7290000000000001,0.81,0.5820000000000001,0.4463390170511534,0.0,0.18336673346693386,0.48348348348348347,0.2982982982982983,0.0,0.6944444444444446,0.1,0.36,0.08900000000000001,0.2222222222222222,0.157,0.573,0.22322322322322322,0.11,0.2182182182182182,0.16096579476861167,0.667,0.66,0.209,0.06676700593579758,7
